id,username,movie_name,text,dataset,manipulation,click_locations,difficulty,split
1216,Vlad Hondru,773_652.mp4,The inside of the nostrils is unnatural. The teeth are blurred while a thin region around the mouth is flickering.,Farceforensics++,Face2Face,"{""36"": {""x"": 0.5266666666666666, ""y"": 0.5341246290801187}, ""77"": {""x"": 0.5216666666666666, ""y"": 0.543026706231454}, ""380"": {""x"": 0.6066666666666667, ""y"": 0.543026706231454}, ""452"": {""x"": 0.6083333333333333, ""y"": 0.6261127596439169}, ""122"": {""x"": 0.5733333333333334, ""y"": 0.6083086053412463}, ""179"": {""x"": 0.5883333333333334, ""y"": 0.6409495548961425}, ""221"": {""x"": 0.5833333333333334, ""y"": 0.6172106824925816}}",2,train
1217,Vlad Hondru,545_553.mp4,There are artifacts around the nostrils.,Farceforensics++,Face2Face,"{""59"": {""x"": 0.5866666666666667, ""y"": 0.5511111111111111}, ""86"": {""x"": 0.565, ""y"": 0.5711111111111111}, ""128"": {""x"": 0.6066666666666667, ""y"": 0.5222222222222223}}",2,train
1218,Vlad Hondru,816_649.mp4,The left side of the mouth is crooked. Residuals of the chin are temporarily appearing.,Farceforensics++,Face2Face,"{""110"": {""x"": 0.6366666666666667, ""y"": 0.5377777777777778}, ""201"": {""x"": 0.6316666666666667, ""y"": 0.5133333333333333}, ""85"": {""x"": 0.63, ""y"": 0.6511111111111111}, ""147"": {""x"": 0.645, ""y"": 0.66}}",3,train
1219,Vlad Hondru,636_578.mp4,The mouth is blurred and suffers some distortions. There is a pink artifact region on the right side of the mouth.,Farceforensics++,Face2Face,"{""34"": {""x"": 0.405, ""y"": 0.5333333333333333}, ""80"": {""x"": 0.34833333333333333, ""y"": 0.5911111111111111}, ""132"": {""x"": 0.43166666666666664, ""y"": 0.5377777777777778}, ""235"": {""x"": 0.44666666666666666, ""y"": 0.5488888888888889}, ""262"": {""x"": 0.4033333333333333, ""y"": 0.5355555555555556}}",2,train
1220,Vlad Hondru,743_750.mp4,"The mouth is distorting, with occasional deformations of the jaw.",Farceforensics++,Face2Face,"{""38"": {""x"": 0.5433333333333333, ""y"": 0.5341246290801187}, ""66"": {""x"": 0.5666666666666667, ""y"": 0.5044510385756676}, ""117"": {""x"": 0.53, ""y"": 0.5074183976261127}, ""204"": {""x"": 0.5516666666666666, ""y"": 0.6468842729970327}}",2,train
1221,Vlad Hondru,892_112.mp4,There is an artifact near the nose. The mouth has many distortions.,Farceforensics++,Face2Face,"{""57"": {""x"": 0.605, ""y"": 0.5489614243323442}, ""80"": {""x"": 0.605, ""y"": 0.5519287833827893}, ""98"": {""x"": 0.6033333333333334, ""y"": 0.5578635014836796}, ""137"": {""x"": 0.5483333333333333, ""y"": 0.6261127596439169}, ""184"": {""x"": 0.56, ""y"": 0.6439169139465876}, ""204"": {""x"": 0.5633333333333334, ""y"": 0.6142433234421365}}",2,train
1222,Vlad Hondru,789_753.mp4,"There is a green artifact on the nose. The motion of the mouth is unnatural, with some visual glitches happening as well. The face is not well blended on the head.",Farceforensics++,Face2Face,"{""28"": {""x"": 0.55, ""y"": 0.2997032640949555}, ""64"": {""x"": 0.525, ""y"": 0.4065281899109792}, ""79"": {""x"": 0.5483333333333333, ""y"": 0.37388724035608306}, ""144"": {""x"": 0.5433333333333333, ""y"": 0.29080118694362017}, ""253"": {""x"": 0.5366666666666666, ""y"": 0.3887240356083086}, ""341"": {""x"": 0.5283333333333333, ""y"": 0.47181008902077154}}",2,train
1223,Vlad Hondru,824_419.mp4,The right side of the face is deformed.,Farceforensics++,Face2Face,"{""49"": {""x"": 0.6483333333333333, ""y"": 0.2522255192878338}, ""92"": {""x"": 0.6433333333333333, ""y"": 0.2433234421364985}, ""408"": {""x"": 0.6483333333333333, ""y"": 0.3026706231454006}}",2,train
1224,Vlad Hondru,817_827.mp4,There are artifacts on the nostrils.,Farceforensics++,Face2Face,"{""109"": {""x"": 0.47, ""y"": 0.17507418397626112}, ""172"": {""x"": 0.4683333333333333, ""y"": 0.1661721068249258}}",3,train
1225,Vlad Hondru,741_731.mp4,The motion of the mouth is unnatural.,Farceforensics++,Face2Face,"{""98"": {""x"": 0.445, ""y"": 0.45555555555555555}, ""124"": {""x"": 0.47333333333333333, ""y"": 0.45555555555555555}, ""155"": {""x"": 0.5, ""y"": 0.4533333333333333}, ""228"": {""x"": 0.45166666666666666, ""y"": 0.4311111111111111}}",3,train
1226,Vlad Hondru,673_728.mp4,"The eyebrows are changing their size. The mouth suffers from visual glitches, with its features flickering.",Farceforensics++,Face2Face,"{""22"": {""x"": 0.6616666666666666, ""y"": 0.24222222222222223}, ""56"": {""x"": 0.7066666666666667, ""y"": 0.22444444444444445}, ""21"": {""x"": 0.61, ""y"": 0.25555555555555554}, ""46"": {""x"": 0.6266666666666667, ""y"": 0.23333333333333334}, ""68"": {""x"": 0.68, ""y"": 0.3711111111111111}, ""160"": {""x"": 0.6383333333333333, ""y"": 0.3977777777777778}, ""568"": {""x"": 0.67, ""y"": 0.4088888888888889}}",2,train
1227,Vlad Hondru,573_757.mp4,The mouth alternates between distortions and blurriness.,Farceforensics++,Face2Face,"{""64"": {""x"": 0.465, ""y"": 0.6320474777448071}, ""123"": {""x"": 0.4816666666666667, ""y"": 0.6083086053412463}, ""176"": {""x"": 0.52, ""y"": 0.6379821958456974}, ""308"": {""x"": 0.5383333333333333, ""y"": 0.6439169139465876}}",2,train
1228,Vlad Hondru,616_614.mp4,The face is blurred and the head is deforming.,Farceforensics++,Face2Face,"{""22"": {""x"": 0.64, ""y"": 0.31777777777777777}, ""66"": {""x"": 0.6483333333333333, ""y"": 0.36}, ""86"": {""x"": 0.6683333333333333, ""y"": 0.36}, ""118"": {""x"": 0.75, ""y"": 0.29555555555555557}, ""138"": {""x"": 0.72, ""y"": 0.21333333333333335}}",2,train
1229,Vlad Hondru,976_954.mp4,There is a visual glitch on the left side of the face. Some mouth distortions at the end.,Farceforensics++,Face2Face,"{""41"": {""x"": 0.37166666666666665, ""y"": 0.26011560693641617}, ""148"": {""x"": 0.36, ""y"": 0.28034682080924855}, ""328"": {""x"": 0.335, ""y"": 0.36416184971098264}}",3,train
1230,Vlad Hondru,851_552.mp4,Residuals from the source head are fluctuating. The mouth is blurred.,Farceforensics++,Face2Face,"{""41"": {""x"": 0.5266666666666666, ""y"": 0.5252225519287834}, ""71"": {""x"": 0.5033333333333333, ""y"": 0.5222551928783383}, ""244"": {""x"": 0.5233333333333333, ""y"": 0.42136498516320475}, ""57"": {""x"": 0.5083333333333333, ""y"": 0.4332344213649852}}",2,train
1231,Vlad Hondru,695_422.mp4,The mouth is deforming while also having some distortions.,Farceforensics++,Face2Face,"{""27"": {""x"": 0.6666666666666666, ""y"": 0.5637982195845698}, ""59"": {""x"": 0.6566666666666666, ""y"": 0.5459940652818991}, ""133"": {""x"": 0.66, ""y"": 0.5578635014836796}, ""216"": {""x"": 0.6616666666666666, ""y"": 0.5905044510385756}}",2,train
1232,Vlad Hondru,635_642.mp4,Imprints of the source face are fluctuating. The mouth has moments when it is blurred.,Farceforensics++,Face2Face,"{""45"": {""x"": 0.5883333333333334, ""y"": 0.49421965317919075}, ""82"": {""x"": 0.6083333333333333, ""y"": 0.523121387283237}, ""228"": {""x"": 0.61, ""y"": 0.5202312138728323}, ""296"": {""x"": 0.63, ""y"": 0.4508670520231214}, ""329"": {""x"": 0.61, ""y"": 0.43352601156069365}}",2,train
1233,Vlad Hondru,857_909.mp4,"There are some distortions of the mouth, especially of the lips and at the ends.",Farceforensics++,Face2Face,"{""28"": {""x"": 0.5166666666666667, ""y"": 0.3888888888888889}, ""153"": {""x"": 0.4766666666666667, ""y"": 0.36666666666666664}, ""285"": {""x"": 0.4816666666666667, ""y"": 0.3711111111111111}}",2,train
1234,Vlad Hondru,850_764.mp4,"The face is not well rendered: left eyebrow not visible, cheeks and nose deformed, mouth distorted and blurred. This is especially observed when the hand is hovered over the face.",Farceforensics++,Face2Face,"{""21"": {""x"": 0.5, ""y"": 0.40555555555555556}, ""101"": {""x"": 0.4033333333333333, ""y"": 0.4222222222222222}, ""163"": {""x"": 0.41333333333333333, ""y"": 0.5666666666666667}, ""43"": {""x"": 0.43, ""y"": 0.6083333333333333}, ""103"": {""x"": 0.4483333333333333, ""y"": 0.5472222222222223}}",1,train
1235,Vlad Hondru,521_517.mp4,The mouth experiences some distortions.,Farceforensics++,Face2Face,"{""237"": {""x"": 0.445, ""y"": 0.38222222222222224}}",3,train
1236,Vlad Hondru,769_784.mp4,There are artifacts on the nostrils and on the sides of the face. An abnormal area on the neck.,Farceforensics++,Face2Face,"{""44"": {""x"": 0.495, ""y"": 0.2789317507418398}, ""113"": {""x"": 0.5083333333333333, ""y"": 0.2878338278931751}, ""204"": {""x"": 0.505, ""y"": 0.4094955489614243}, ""414"": {""x"": 0.5516666666666666, ""y"": 0.2344213649851632}}",2,train
1237,Vlad Hondru,747_854.mp4,There are small white noise artifacts on the nostrils. The mouth is blurred.,Farceforensics++,Face2Face,"{""40"": {""x"": 0.47, ""y"": 0.4094955489614243}, ""84"": {""x"": 0.47833333333333333, ""y"": 0.4035608308605341}, ""112"": {""x"": 0.45166666666666666, ""y"": 0.4124629080118694}, ""174"": {""x"": 0.46, ""y"": 0.4807121661721068}, ""222"": {""x"": 0.46, ""y"": 0.4807121661721068}, ""294"": {""x"": 0.48, ""y"": 0.47774480712166173}}",2,train
1238,Vlad Hondru,761_766.mp4,The upper lip is flickering and mouth suffers from blurriness.,Farceforensics++,Face2Face,"{""62"": {""x"": 0.6633333333333333, ""y"": 0.3422222222222222}, ""231"": {""x"": 0.675, ""y"": 0.36444444444444446}, ""286"": {""x"": 0.6616666666666666, ""y"": 0.3466666666666667}}",2,train
1239,Vlad Hondru,999_960.mp4,"The color of the lips is unnatural. The mouth experience visual glitches, while the area around is white.",Farceforensics++,Face2Face,"{""48"": {""x"": 0.5333333333333333, ""y"": 0.4822222222222222}, ""79"": {""x"": 0.5216666666666666, ""y"": 0.4866666666666667}, ""152"": {""x"": 0.4866666666666667, ""y"": 0.4888888888888889}, ""212"": {""x"": 0.5433333333333333, ""y"": 0.4666666666666667}}",2,train
1240,Vlad Hondru,941_940.mp4,There are artifacts on the nose and above the upper lip. The mouth is blurred above.,Farceforensics++,Face2Face,"{""49"": {""x"": 0.31166666666666665, ""y"": 0.34104046242774566}, ""134"": {""x"": 0.32, ""y"": 0.3699421965317919}, ""200"": {""x"": 0.30333333333333334, ""y"": 0.3901734104046243}}",2,train
1241,Vlad Hondru,923_023.mp4,There are artifacts on the nostrils. There is a pink anomalous region around the mouth.,Farceforensics++,Face2Face,"{""54"": {""x"": 0.6716666666666666, ""y"": 0.3560830860534125}, ""74"": {""x"": 0.6566666666666666, ""y"": 0.3590504451038576}, ""146"": {""x"": 0.65, ""y"": 0.3620178041543027}, ""189"": {""x"": 0.6583333333333333, ""y"": 0.33827893175074186}, ""209"": {""x"": 0.6666666666666666, ""y"": 0.33827893175074186}}",2,train
1242,Vlad Hondru,796_740.mp4,The lips and the area around the mouth are very white and bleached.,Farceforensics++,Face2Face,"{""48"": {""x"": 0.4583333333333333, ""y"": 0.4094955489614243}, ""61"": {""x"": 0.4766666666666667, ""y"": 0.39465875370919884}, ""105"": {""x"": 0.5083333333333333, ""y"": 0.41839762611275966}, ""260"": {""x"": 0.4866666666666667, ""y"": 0.4332344213649852}}",2,train
1243,Vlad Hondru,615_687.mp4,The mouth is blurred and has some distortions. There is an artifacts near the nose. The skin is unnaturally bright and bleached.,Farceforensics++,Face2Face,"{""46"": {""x"": 0.5966666666666667, ""y"": 0.3887240356083086}, ""119"": {""x"": 0.5433333333333333, ""y"": 0.4332344213649852}, ""177"": {""x"": 0.5366666666666666, ""y"": 0.42136498516320475}, ""221"": {""x"": 0.5366666666666666, ""y"": 0.36795252225519287}, ""235"": {""x"": 0.5816666666666667, ""y"": 0.2551928783382789}, ""337"": {""x"": 0.5216666666666666, ""y"": 0.37388724035608306}}",2,train
1244,Vlad Hondru,858_861.mp4,"The mouth does not have a natural motion, moving a little and very fast.",Farceforensics++,Face2Face,"{""78"": {""x"": 0.6516666666666666, ""y"": 0.30444444444444446}, ""109"": {""x"": 0.6366666666666667, ""y"": 0.32}, ""165"": {""x"": 0.625, ""y"": 0.3466666666666667}}",2,train
1245,Vlad Hondru,716_712.mp4,"The mouth does not move naturally, having some deformations.",Farceforensics++,Face2Face,"{""93"": {""x"": 0.4683333333333333, ""y"": 0.408}, ""148"": {""x"": 0.43666666666666665, ""y"": 0.432}, ""336"": {""x"": 0.43333333333333335, ""y"": 0.438}, ""414"": {""x"": 0.4533333333333333, ""y"": 0.424}}",2,train
1246,Vlad Hondru,651_835.mp4,"The mouth suffers from a few deformations. The mouth is moving unnaturally, not always opening when talking. Teeth are also slightly smearing.",Farceforensics++,Face2Face,"{""120"": {""x"": 0.5066666666666667, ""y"": 0.516320474777448}, ""154"": {""x"": 0.49166666666666664, ""y"": 0.49258160237388726}, ""216"": {""x"": 0.53, ""y"": 0.4896142433234421}, ""233"": {""x"": 0.49333333333333335, ""y"": 0.49851632047477745}}",2,train
1247,Vlad Hondru,829_808.mp4,There is an artifact on the right side of the nose. The teeth are slightly flickering.,Farceforensics++,Face2Face,"{""77"": {""x"": 0.5, ""y"": 0.26011560693641617}, ""145"": {""x"": 0.5183333333333333, ""y"": 0.26011560693641617}, ""244"": {""x"": 0.48833333333333334, ""y"": 0.3092485549132948}, ""332"": {""x"": 0.49833333333333335, ""y"": 0.2976878612716763}, ""376"": {""x"": 0.49166666666666664, ""y"": 0.2947976878612717}}",2,train
1248,Vlad Hondru,509_525.mp4,"There are many rendering issue, where the face swapped is on the background, or the face is fully flawed.",Farceforensics++,Face2Face,"{""64"": {""x"": 0.5783333333333334, ""y"": 0.34444444444444444}, ""106"": {""x"": 0.5033333333333333, ""y"": 0.3}, ""141"": {""x"": 0.28, ""y"": 0.45555555555555555}, ""203"": {""x"": 0.5616666666666666, ""y"": 0.30444444444444446}}",1,train
1249,Vlad Hondru,844_797.mp4,The mouth is smearing and slightly blurred.,Farceforensics++,Face2Face,"{""115"": {""x"": 0.46, ""y"": 0.3711111111111111}, ""196"": {""x"": 0.465, ""y"": 0.38222222222222224}, ""285"": {""x"": 0.4683333333333333, ""y"": 0.38666666666666666}}",3,train
1250,Vlad Hondru,811_920.mp4,The mouth and the moustache are smearing.,Farceforensics++,Face2Face,"{""201"": {""x"": 0.4633333333333333, ""y"": 0.5252225519287834}, ""251"": {""x"": 0.43, ""y"": 0.5133531157270029}, ""283"": {""x"": 0.45166666666666666, ""y"": 0.543026706231454}}",2,train
1251,Vlad Hondru,863_853.mp4,Area around the mouth is blurred. The face is not well blended.,Farceforensics++,Face2Face,"{""34"": {""x"": 0.5216666666666666, ""y"": 0.5637982195845698}, ""51"": {""x"": 0.575, ""y"": 0.5578635014836796}, ""134"": {""x"": 0.5833333333333334, ""y"": 0.5905044510385756}, ""203"": {""x"": 0.5916666666666667, ""y"": 0.5875370919881305}}",2,train
1252,Vlad Hondru,574_547.mp4,The mouth does not open when talking. There are some artifacts on the right side of the mouth.,Farceforensics++,Face2Face,"{""32"": {""x"": 0.36, ""y"": 0.4955555555555556}, ""71"": {""x"": 0.39666666666666667, ""y"": 0.4888888888888889}, ""130"": {""x"": 0.37166666666666665, ""y"": 0.4955555555555556}}",2,train
1253,Vlad Hondru,533_450.mp4,The mouth is blurred and experiences sporadic deformations.,Farceforensics++,Face2Face,"{""107"": {""x"": 0.4483333333333333, ""y"": 0.5281899109792285}, ""151"": {""x"": 0.4583333333333333, ""y"": 0.5341246290801187}, ""366"": {""x"": 0.4533333333333333, ""y"": 0.5044510385756676}}",2,train
1254,Vlad Hondru,905_860.mp4,"The mouth is distorting, while around the mouth there is an abnormal white region.",Farceforensics++,Face2Face,"{""61"": {""x"": 0.5416666666666666, ""y"": 0.46444444444444444}, ""90"": {""x"": 0.5016666666666667, ""y"": 0.4666666666666667}, ""118"": {""x"": 0.49666666666666665, ""y"": 0.43777777777777777}, ""157"": {""x"": 0.4666666666666667, ""y"": 0.4444444444444444}, ""175"": {""x"": 0.505, ""y"": 0.4577777777777778}, ""246"": {""x"": 0.5466666666666666, ""y"": 0.4577777777777778}}",2,train
1255,Vlad Hondru,641_662.mp4,"There are artifacts on the left side of the face, as well as around the mouth. The lips are sometimes blurred. The residual mandible is occasionally seen.",Farceforensics++,Face2Face,"{""36"": {""x"": 0.4766666666666667, ""y"": 0.5222551928783383}, ""45"": {""x"": 0.5133333333333333, ""y"": 0.5133531157270029}, ""74"": {""x"": 0.625, ""y"": 0.35014836795252224}, ""103"": {""x"": 0.5183333333333333, ""y"": 0.49258160237388726}, ""150"": {""x"": 0.5516666666666666, ""y"": 0.516320474777448}, ""346"": {""x"": 0.5366666666666666, ""y"": 0.6795252225519288}, ""179"": {""x"": 0.495, ""y"": 0.658753709198813}}",2,train
1256,Vlad Hondru,933_925.mp4,There is a think white noise artifact near the left ear.,Farceforensics++,Face2Face,"{""65"": {""x"": 0.5783333333333334, ""y"": 0.40059347181008903}, ""97"": {""x"": 0.585, ""y"": 0.4391691394658754}}",3,train
1257,Vlad Hondru,735_774.mp4,The mouth is blurred. The nose is not well blended. Residuals from the source head is visible below the face.,Farceforensics++,Face2Face,"{""24"": {""x"": 0.5216666666666666, ""y"": 0.6288888888888889}, ""50"": {""x"": 0.49, ""y"": 0.5955555555555555}, ""68"": {""x"": 0.5266666666666666, ""y"": 0.62}, ""125"": {""x"": 0.5183333333333333, ""y"": 0.5377777777777778}, ""155"": {""x"": 0.5416666666666666, ""y"": 0.5355555555555556}, ""232"": {""x"": 0.5266666666666666, ""y"": 0.5444444444444444}, ""258"": {""x"": 0.5083333333333333, ""y"": 0.5222222222222223}, ""276"": {""x"": 0.5116666666666667, ""y"": 0.4777777777777778}, ""303"": {""x"": 0.5116666666666667, ""y"": 0.48}}",2,train
1258,Vlad Hondru,503_756.mp4,"The mouth is sometimes smearing, with a white artifact above the upper lip. There is a visual glitch on the tip of the nose and some residual eyebrows are fading.",Farceforensics++,Face2Face,"{""44"": {""x"": 0.31, ""y"": 0.3622222222222222}, ""68"": {""x"": 0.31, ""y"": 0.3333333333333333}, ""153"": {""x"": 0.345, ""y"": 0.2511111111111111}, ""70"": {""x"": 0.34, ""y"": 0.25555555555555554}, ""131"": {""x"": 0.2816666666666667, ""y"": 0.25333333333333335}, ""205"": {""x"": 0.315, ""y"": 0.38}}",2,train
1259,Vlad Hondru,774_735.mp4,"The mouth is moving very fast, resulting in some distortions of the lips.",Farceforensics++,Face2Face,"{""54"": {""x"": 0.6533333333333333, ""y"": 0.33111111111111113}, ""210"": {""x"": 0.6566666666666666, ""y"": 0.33111111111111113}, ""294"": {""x"": 0.655, ""y"": 0.3422222222222222}}",2,train
1260,Vlad Hondru,810_838.mp4,There is an artifact on the left side of the nose. The mouth experiences some distortions and the lips color diffuses.,Farceforensics++,Face2Face,"{""96"": {""x"": 0.5466666666666666, ""y"": 0.4332344213649852}, ""155"": {""x"": 0.5366666666666666, ""y"": 0.5311572700296736}, ""175"": {""x"": 0.5516666666666666, ""y"": 0.5281899109792285}, ""193"": {""x"": 0.5066666666666667, ""y"": 0.5222551928783383}}",2,train
1261,Vlad Hondru,680_486.mp4,There are thin noisy artifacts on both end sides of the face.,Farceforensics++,Face2Face,"{""38"": {""x"": 0.6816666666666666, ""y"": 0.2733333333333333}, ""75"": {""x"": 0.7166666666666667, ""y"": 0.2644444444444444}, ""119"": {""x"": 0.62, ""y"": 0.2911111111111111}}",2,train
1262,Vlad Hondru,609_596.mp4,"On a few moments, the mouth is blurred.",Farceforensics++,Face2Face,"{""73"": {""x"": 0.39, ""y"": 0.344}, ""111"": {""x"": 0.40166666666666667, ""y"": 0.344}, ""194"": {""x"": 0.37166666666666665, ""y"": 0.354}}",2,train
1263,Vlad Hondru,884_968.mp4,"The elements of the mouth are flickering, with an anomalous region around it that has the same color as the lips.",Farceforensics++,Face2Face,"{""66"": {""x"": 0.47833333333333333, ""y"": 0.4266666666666667}, ""83"": {""x"": 0.4666666666666667, ""y"": 0.4488888888888889}, ""95"": {""x"": 0.52, ""y"": 0.4444444444444444}, ""110"": {""x"": 0.49, ""y"": 0.4622222222222222}, ""135"": {""x"": 0.485, ""y"": 0.45111111111111113}, ""261"": {""x"": 0.4866666666666667, ""y"": 0.44}}",2,train
